law_id,act_name,violation_type,evidence,gap_amount,gap_percentage,severity,applicable_rule,state_affected,worker_id,industry,education,gender
7,"Industrial Disputes Act, 1947",Weak Collective Bargaining / Union Protection,"Worker earning below fair wage threshold, no union protection",798.0,6.333333333333334,MEDIUM,"Section 2A-2B of Industrial Disputes Act, 1947",Uttar Pradesh,6464,Manufacturing,10th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹9563 vs state minimum ₹19500,9937.0,50.95897435897436,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Uttar Pradesh,6467,Food Processing,5th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 44.5% of male average,11906.632458966098,55.45801718647344,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Uttar Pradesh,6467,Food Processing,5th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹10032 vs state minimum ₹18000,7968.0,44.266666666666666,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Madhya Pradesh,6469,Agriculture,5th Pass,Male
10,Agricultural Laborers Act (State-wise),Agricultural Wage Standard Violation,Agricultural worker earning 49.1% of agricultural average,7332.714956331874,42.2276724655251,HIGH,State Agricultural Laborers Act (varies by state),Madhya Pradesh,6469,Agriculture,5th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹16162 vs state minimum ₹21600,5438.0,25.175925925925924,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Gujarat,6470,Machinery,12th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 75.3% of male average,5307.632458966098,24.721580442098052,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Gujarat,6470,Machinery,12th Pass,Female
7,"Industrial Disputes Act, 1947",Weak Collective Bargaining / Union Protection,"Worker earning below fair wage threshold, no union protection",38.0,0.2345679012345679,MEDIUM,"Section 2A-2B of Industrial Disputes Act, 1947",Gujarat,6470,Machinery,12th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹13683 vs state minimum ₹20400,6717.0,32.9264705882353,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Haryana,6473,Metals,10th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹12830 vs state minimum ₹19500,6670.0,34.205128205128204,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Uttar Pradesh,6474,Services,10th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 59.8% of male average,8639.632458966098,40.24117541592118,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Uttar Pradesh,6474,Services,10th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹18397 vs state minimum ₹19500,1103.0,5.656410256410256,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Uttar Pradesh,6476,Retail,Diploma,Male
7,"Industrial Disputes Act, 1947",Weak Collective Bargaining / Union Protection,"Worker earning below fair wage threshold, no union protection",1403.0,7.085858585858586,MEDIUM,"Section 2A-2B of Industrial Disputes Act, 1947",Uttar Pradesh,6476,Retail,Diploma,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹16567 vs state minimum ₹21600,5033.0,23.300925925925924,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Gujarat,6477,Retail,10th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 77.2% of male average,4902.632458966098,22.83519509864116,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Gujarat,6477,Retail,10th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹18598 vs state minimum ₹21600,3002.0,13.898148148148149,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Karnataka,6478,Textiles,5th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹17034 vs state minimum ₹20400,3366.0,16.5,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Maharashtra,6480,Agriculture,5th Pass,Male
10,Agricultural Laborers Act (State-wise),Agricultural Wage Standard Violation,Agricultural worker earning 83.4% of agricultural average,330.7149563318744,1.9045228048001006,HIGH,State Agricultural Laborers Act (varies by state),Maharashtra,6480,Agriculture,5th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹17683 vs state minimum ₹19500,1817.0,9.317948717948719,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Uttar Pradesh,6482,Small Manufacturing,10th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹20135 vs state minimum ₹21600,1465.0,6.782407407407407,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Gujarat,6484,Food Processing,12th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹15643 vs state minimum ₹18000,2357.0,13.094444444444445,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Tamil Nadu,6487,Food Processing,10th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 72.9% of male average,5826.632458966098,27.138948326676143,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Tamil Nadu,6487,Food Processing,10th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹14172 vs state minimum ₹19500,5328.0,27.323076923076922,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Telangana,6488,Agriculture,Illiterate,Male
10,Agricultural Laborers Act (State-wise),Agricultural Wage Standard Violation,Agricultural worker earning 69.4% of agricultural average,3192.7149563318744,18.386221509312378,HIGH,State Agricultural Laborers Act (varies by state),Telangana,6488,Agriculture,Illiterate,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹14567 vs state minimum ₹19500,4933.0,25.2974358974359,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Telangana,6489,Metals,12th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 67.8% of male average,6902.632458966098,32.15067827620606,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Telangana,6489,Metals,12th Pass,Female
7,"Industrial Disputes Act, 1947",Weak Collective Bargaining / Union Protection,"Worker earning below fair wage threshold, no union protection",1633.0,10.080246913580247,MEDIUM,"Section 2A-2B of Industrial Disputes Act, 1947",Telangana,6489,Metals,12th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹15951 vs state minimum ₹19500,3549.0,18.2,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Uttar Pradesh,6490,Manufacturing,10th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹12615 vs state minimum ₹21600,8985.0,41.59722222222222,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Gujarat,6491,Construction,Illiterate,Male
5,"Building and Other Construction Workers Act, 1996",Construction Wage Standard Violation,Construction worker earning 63.1% of construction average,4366.525546305933,25.713387966229,HIGH,"Section 20-22 of Building & Construction Workers Act, 1996",Gujarat,6491,Construction,Illiterate,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹13990 vs state minimum ₹19500,5510.0,28.25641025641026,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Uttar Pradesh,6492,Agriculture,12th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 65.2% of male average,7479.632458966098,34.83819517293353,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Uttar Pradesh,6492,Agriculture,12th Pass,Female
10,Agricultural Laborers Act (State-wise),Agricultural Wage Standard Violation,Agricultural worker earning 68.5% of agricultural average,3374.7149563318744,19.43432394265313,HIGH,State Agricultural Laborers Act (varies by state),Uttar Pradesh,6492,Agriculture,12th Pass,Female
7,"Industrial Disputes Act, 1947",Weak Collective Bargaining / Union Protection,"Worker earning below fair wage threshold, no union protection",2210.0,13.641975308641976,MEDIUM,"Section 2A-2B of Industrial Disputes Act, 1947",Uttar Pradesh,6492,Agriculture,12th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹14873 vs state minimum ₹18000,3127.0,17.372222222222224,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Madhya Pradesh,6493,Textiles,10th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 69.3% of male average,6596.632458966098,30.72540935003863,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Madhya Pradesh,6493,Textiles,10th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹12632 vs state minimum ₹19500,6868.0,35.22051282051282,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Uttar Pradesh,6494,Leather,10th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 58.8% of male average,8837.632458966098,41.1634082505001,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Uttar Pradesh,6494,Leather,10th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹7006 vs state minimum ₹20400,13394.0,65.65686274509804,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",West Bengal,6495,Manufacturing,5th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 32.6% of male average,14463.632458966098,67.36786242899015,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",West Bengal,6495,Manufacturing,5th Pass,Female
7,"Industrial Disputes Act, 1947",Weak Collective Bargaining / Union Protection,"Worker earning below fair wage threshold, no union protection",1094.0,13.506172839506172,MEDIUM,"Section 2A-2B of Industrial Disputes Act, 1947",West Bengal,6495,Manufacturing,5th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹18510 vs state minimum ₹21600,3090.0,14.305555555555555,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Karnataka,6496,Construction,12th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 86.2% of male average,2959.632458966098,13.78520319163686,HIGH,"Section 5 of Equal Remuneration Act, 1976",Karnataka,6496,Construction,12th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹13142 vs state minimum ₹19500,6358.0,32.6051282051282,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Uttar Pradesh,6498,Services,10th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 61.2% of male average,8327.632458966098,38.78796004022105,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Uttar Pradesh,6498,Services,10th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹19682 vs state minimum ₹21600,1918.0,8.87962962962963,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Karnataka,6502,IT Services,5th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹19319 vs state minimum ₹21600,2281.0,10.560185185185185,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Gujarat,6503,IT Services,12th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹19146 vs state minimum ₹20400,1254.0,6.147058823529412,HIGH,"Section 3-5 of Minimum Wages Act, 1948",West Bengal,6505,Machinery,10th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹7806 vs state minimum ₹20400,12594.0,61.73529411764706,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Haryana,6507,Metals,5th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 36.4% of male average,13663.632458966098,63.641669157964195,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Haryana,6507,Metals,5th Pass,Female
7,"Industrial Disputes Act, 1947",Weak Collective Bargaining / Union Protection,"Worker earning below fair wage threshold, no union protection",294.0,3.6296296296296298,MEDIUM,"Section 2A-2B of Industrial Disputes Act, 1947",Haryana,6507,Metals,5th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹9208 vs state minimum ₹19500,10292.0,52.779487179487184,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Rajasthan,6509,Machinery,Illiterate,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹20572 vs state minimum ₹21600,1028.0,4.7592592592592595,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Gujarat,6510,Machinery,12th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹16103 vs state minimum ₹18000,1897.0,10.53888888888889,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Madhya Pradesh,6512,Agriculture,10th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 75.0% of male average,5366.632458966098,24.996387195836217,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Madhya Pradesh,6512,Agriculture,10th Pass,Female
10,Agricultural Laborers Act (State-wise),Agricultural Wage Standard Violation,Agricultural worker earning 78.8% of agricultural average,1261.7149563318744,7.265969867658567,HIGH,State Agricultural Laborers Act (varies by state),Madhya Pradesh,6512,Agriculture,10th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹9954 vs state minimum ₹21600,11646.0,53.91666666666667,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Gujarat,6513,IT Services,Illiterate,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹9541 vs state minimum ₹19500,9959.0,51.07179487179487,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Rajasthan,6515,Agriculture,5th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 44.4% of male average,11928.632458966098,55.56048750142665,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Rajasthan,6515,Agriculture,5th Pass,Female
10,Agricultural Laborers Act (State-wise),Agricultural Wage Standard Violation,Agricultural worker earning 46.7% of agricultural average,7823.714956331874,45.055245513713615,HIGH,State Agricultural Laborers Act (varies by state),Rajasthan,6515,Agriculture,5th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹15388 vs state minimum ₹17500,2112.0,12.068571428571428,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Odisha,6516,Agriculture,10th Pass,Male
10,Agricultural Laborers Act (State-wise),Agricultural Wage Standard Violation,Agricultural worker earning 75.3% of agricultural average,1976.7149563318744,11.383515141497238,HIGH,State Agricultural Laborers Act (varies by state),Odisha,6516,Agriculture,10th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹15495 vs state minimum ₹21600,6105.0,28.26388888888889,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Gujarat,6518,Services,Illiterate,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹16484 vs state minimum ₹19500,3016.0,15.466666666666667,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Rajasthan,6519,Leather,5th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 76.8% of male average,4985.632458966098,23.2217876505101,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Rajasthan,6519,Leather,5th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹14561 vs state minimum ₹21600,7039.0,32.58796296296296,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Karnataka,6521,Construction,12th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 67.8% of male average,6908.632458966098,32.17862472573875,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Karnataka,6521,Construction,12th Pass,Female
5,"Building and Other Construction Workers Act, 1996",Construction Wage Standard Violation,Construction worker earning 72.9% of construction average,2420.525546305933,14.253875717499836,HIGH,"Section 20-22 of Building & Construction Workers Act, 1996",Karnataka,6521,Construction,12th Pass,Female
7,"Industrial Disputes Act, 1947",Weak Collective Bargaining / Union Protection,"Worker earning below fair wage threshold, no union protection",1639.0,10.117283950617285,MEDIUM,"Section 2A-2B of Industrial Disputes Act, 1947",Karnataka,6521,Construction,12th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹14248 vs state minimum ₹19500,5252.0,26.93333333333333,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Telangana,6522,Machinery,12th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 66.4% of male average,7221.632458966098,33.63649784302766,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Telangana,6522,Machinery,12th Pass,Female
7,"Industrial Disputes Act, 1947",Weak Collective Bargaining / Union Protection,"Worker earning below fair wage threshold, no union protection",1952.0,12.049382716049383,MEDIUM,"Section 2A-2B of Industrial Disputes Act, 1947",Telangana,6522,Machinery,12th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹19340 vs state minimum ₹20400,1060.0,5.196078431372549,HIGH,"Section 3-5 of Minimum Wages Act, 1948",West Bengal,6523,Manufacturing,Diploma,Male
7,"Industrial Disputes Act, 1947",Weak Collective Bargaining / Union Protection,"Worker earning below fair wage threshold, no union protection",460.0,2.323232323232323,MEDIUM,"Section 2A-2B of Industrial Disputes Act, 1947",West Bengal,6523,Manufacturing,Diploma,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹11629 vs state minimum ₹19500,7871.0,40.364102564102566,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Rajasthan,6524,Textiles,5th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 54.2% of male average,9840.632458966098,45.835123064048894,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Rajasthan,6524,Textiles,5th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 89.2% of male average,2318.632458966098,10.799590833227311,HIGH,"Section 5 of Equal Remuneration Act, 1976",Tamil Nadu,6528,Agriculture,12th Pass,Female
7,"Industrial Disputes Act, 1947",Weak Collective Bargaining / Union Protection,"Worker earning below fair wage threshold, no union protection",1728.0,6.0,MEDIUM,"Section 2A-2B of Industrial Disputes Act, 1947",Maharashtra,6530,Mining,Graduate,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹16432 vs state minimum ₹18000,1568.0,8.71111111111111,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Tamil Nadu,6531,Agriculture,10th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 76.5% of male average,5037.632458966098,23.463990213126788,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Tamil Nadu,6531,Agriculture,10th Pass,Female
10,Agricultural Laborers Act (State-wise),Agricultural Wage Standard Violation,Agricultural worker earning 80.4% of agricultural average,932.7149563318744,5.371323161234899,HIGH,State Agricultural Laborers Act (varies by state),Tamil Nadu,6531,Agriculture,10th Pass,Female
