worker_id,state,industry,gender,education_level,experience_years,actual_monthly_wage,min_wage_standard,wage_gap,gap_percentage,is_underpaid,fair_wage_estimate,fair_wage_gap,fair_wage_gap_pct
6433,West Bengal,Small Manufacturing,Female,10th Pass,21,14804,20400,5596,27.43,True,14000,-804,-5.74
6434,Maharashtra,Agriculture,Female,12th Pass,30,21316,20400,-916,-4.49,False,18000,-3316,-18.42
6435,Maharashtra,Leather,Male,12th Pass,34,31345,20400,-10945,-53.65,False,18000,-13345,-74.14
6436,Maharashtra,Textiles,Male,Illiterate,32,19410,20400,990,4.85,True,7000,-12410,-177.29
6437,Karnataka,Construction,Female,12th Pass,11,21433,21600,167,0.77,True,18000,-3433,-19.07
6438,Uttar Pradesh,Agriculture,Female,10th Pass,6,14460,19500,5040,25.85,True,14000,-460,-3.29
6439,Tamil Nadu,Retail,Male,12th Pass,26,28913,18000,-10913,-60.63,False,18000,-10913,-60.63
6440,Maharashtra,Small Manufacturing,Female,Illiterate,6,6324,20400,14076,69.0,True,7000,676,9.66
6441,Karnataka,Food Processing,Male,10th Pass,19,20549,21600,1051,4.87,True,14000,-6549,-46.78
6442,West Bengal,Manufacturing,Male,12th Pass,17,26819,20400,-6419,-31.47,False,18000,-8819,-48.99
6443,Uttar Pradesh,IT Services,Male,10th Pass,21,19116,19500,384,1.97,True,14000,-5116,-36.54
6444,Uttar Pradesh,IT Services,Male,12th Pass,5,16813,19500,2687,13.78,True,18000,1187,6.59
6445,Uttar Pradesh,Chemicals,Female,10th Pass,10,13348,19500,6152,31.55,True,14000,652,4.66
6446,Odisha,Agriculture,Female,10th Pass,0,12670,17500,4830,27.6,True,14000,1330,9.5
6447,Odisha,Manufacturing,Male,5th Pass,32,16654,17500,846,4.83,True,9000,-7654,-85.04
6448,Uttar Pradesh,Retail,Female,Illiterate,21,11634,19500,7866,40.34,True,7000,-4634,-66.2
6449,Haryana,IT Services,Female,10th Pass,27,21908,20400,-1508,-7.39,False,14000,-7908,-56.49
6450,Karnataka,Food Processing,Male,12th Pass,12,25023,21600,-3423,-15.85,False,18000,-7023,-39.02
6451,West Bengal,Construction,Male,12th Pass,9,19186,20400,1214,5.95,True,18000,-1186,-6.59
6452,Madhya Pradesh,Construction,Male,Illiterate,25,11863,18000,6137,34.09,True,7000,-4863,-69.47
6453,Madhya Pradesh,IT Services,Male,12th Pass,28,30039,18000,-12039,-66.88,False,18000,-12039,-66.88
6454,Karnataka,Food Processing,Female,Graduate,21,38907,21600,-17307,-80.12,False,32000,-6907,-21.58
6455,Uttar Pradesh,Leather,Female,5th Pass,5,7856,19500,11644,59.71,True,9000,1144,12.71
6456,Tamil Nadu,Silk,Female,10th Pass,31,19110,18000,-1110,-6.17,False,14000,-5110,-36.5
6457,Chhattisgarh,Agriculture,Male,Diploma,1,20931,22500,1569,6.97,True,22000,1069,4.86
6458,Karnataka,Silk,Female,5th Pass,14,11433,21600,10167,47.07,True,9000,-2433,-27.03
6459,Uttar Pradesh,Agriculture,Female,10th Pass,15,13124,19500,6376,32.7,True,14000,876,6.26
6460,Haryana,Manufacturing,Female,Diploma,19,19448,20400,952,4.67,True,22000,2552,11.6
6461,Haryana,IT Services,Female,12th Pass,12,18917,20400,1483,7.27,True,18000,-917,-5.09
6462,Uttar Pradesh,Manufacturing,Male,12th Pass,27,29480,19500,-9980,-51.18,False,18000,-11480,-63.78
6463,Rajasthan,Textiles,Male,12th Pass,32,31092,19500,-11592,-59.45,False,18000,-13092,-72.73
6464,Odisha,Food Processing,Female,10th Pass,23,16801,17500,699,3.99,True,14000,-2801,-20.01
6465,Uttar Pradesh,Manufacturing,Male,12th Pass,23,24762,19500,-5262,-26.98,False,18000,-6762,-37.57
6466,Uttar Pradesh,Textiles,Female,12th Pass,17,20723,19500,-1223,-6.27,False,18000,-2723,-15.13
6467,Haryana,Machinery,Female,Illiterate,25,12746,20400,7654,37.52,True,7000,-5746,-82.09
6468,Assam,Manufacturing,Male,5th Pass,1,11022,16800,5778,34.39,True,9000,-2022,-22.47
6469,Karnataka,Retail,Male,12th Pass,26,27116,21600,-5516,-25.54,False,18000,-9116,-50.64
6470,Madhya Pradesh,Agriculture,Female,12th Pass,0,14485,18000,3515,19.53,True,18000,3515,19.53
6471,Maharashtra,Machinery,Female,12th Pass,28,20086,20400,314,1.54,True,18000,-2086,-11.59
6472,Rajasthan,Textiles,Female,12th Pass,12,21326,19500,-1826,-9.36,False,18000,-3326,-18.48
6473,Haryana,Textiles,Female,Illiterate,31,12661,20400,7739,37.94,True,7000,-5661,-80.87
6474,Uttar Pradesh,Retail,Male,5th Pass,29,14286,19500,5214,26.74,True,9000,-5286,-58.73
6475,Uttar Pradesh,Food Processing,Male,Illiterate,9,10621,19500,8879,45.53,True,7000,-3621,-51.73
6476,Tamil Nadu,Retail,Male,Illiterate,33,15589,18000,2411,13.39,True,7000,-8589,-122.7
6477,Tamil Nadu,Retail,Male,12th Pass,16,21562,18000,-3562,-19.79,False,18000,-3562,-19.79
6478,Tamil Nadu,Leather,Male,Graduate,34,46660,18000,-28660,-159.22,False,32000,-14660,-45.81
6479,Maharashtra,Textiles,Male,10th Pass,13,15588,20400,4812,23.59,True,14000,-1588,-11.34
6480,Rajasthan,Agriculture,Male,Illiterate,27,17326,19500,2174,11.15,True,7000,-10326,-147.51
6481,Uttar Pradesh,Retail,Female,10th Pass,6,12664,19500,6836,35.06,True,14000,1336,9.54
6482,Haryana,Food Processing,Female,10th Pass,5,13427,20400,6973,34.18,True,14000,573,4.09
6483,Gujarat,Metals,Male,10th Pass,16,22280,21600,-680,-3.15,False,14000,-8280,-59.14
6484,Rajasthan,IT Services,Male,Diploma,6,22278,19500,-2778,-14.25,False,22000,-278,-1.26
6485,Haryana,Textiles,Male,10th Pass,23,18946,20400,1454,7.13,True,14000,-4946,-35.33
6486,Rajasthan,Retail,Female,12th Pass,4,17789,19500,1711,8.77,True,18000,211,1.17
6487,West Bengal,Chemicals,Male,12th Pass,19,26333,20400,-5933,-29.08,False,18000,-8333,-46.29
6488,Telangana,Agriculture,Male,12th Pass,16,25666,19500,-6166,-31.62,False,18000,-7666,-42.59
6489,Maharashtra,Agriculture,Male,12th Pass,27,28570,20400,-8170,-40.05,False,18000,-10570,-58.72
6490,Tamil Nadu,Leather,Male,5th Pass,9,12535,18000,5465,30.36,True,9000,-3535,-39.28
6491,Maharashtra,Agriculture,Male,Diploma,12,26220,20400,-5820,-28.53,False,22000,-4220,-19.18
6492,Telangana,Manufacturing,Male,10th Pass,3,17780,19500,1720,8.82,True,14000,-3780,-27.0
6493,Uttar Pradesh,Manufacturing,Male,Diploma,24,28212,19500,-8712,-44.68,False,22000,-6212,-28.24
6494,Tamil Nadu,Construction,Male,Graduate,4,31369,18000,-13369,-74.27,False,32000,631,1.97
6495,Uttar Pradesh,Silk,Male,Illiterate,25,15391,19500,4109,21.07,True,7000,-8391,-119.87
6496,Karnataka,Leather,Female,10th Pass,16,17700,21600,3900,18.06,True,14000,-3700,-26.43
6497,Tamil Nadu,Small Manufacturing,Male,12th Pass,23,24456,18000,-6456,-35.87,False,18000,-6456,-35.87
6498,Uttar Pradesh,Manufacturing,Female,12th Pass,30,23208,19500,-3708,-19.02,False,18000,-5208,-28.93
6499,Tamil Nadu,Retail,Male,Diploma,5,26714,18000,-8714,-48.41,False,22000,-4714,-21.43
6500,Madhya Pradesh,Manufacturing,Female,Illiterate,21,10652,18000,7348,40.82,True,7000,-3652,-52.17
6501,Haryana,Machinery,Male,12th Pass,7,16445,20400,3955,19.39,True,18000,1555,8.64
6502,Uttar Pradesh,Agriculture,Male,Illiterate,14,12780,19500,6720,34.46,True,7000,-5780,-82.57
6503,Jharkhand,Leather,Female,Diploma,19,25403,17800,-7603,-42.71,False,22000,-3403,-15.47
6504,Jharkhand,Machinery,Male,5th Pass,16,16350,17800,1450,8.15,True,9000,-7350,-81.67
6505,Madhya Pradesh,Machinery,Male,5th Pass,20,13360,18000,4640,25.78,True,9000,-4360,-48.44
6506,Karnataka,IT Services,Male,Post-Graduate,4,52830,21600,-31230,-144.58,False,45000,-7830,-17.4
6507,Punjab,Leather,Male,5th Pass,24,18379,18500,121,0.65,True,9000,-9379,-104.21
6508,Maharashtra,IT Services,Female,Illiterate,29,15386,20400,5014,24.58,True,7000,-8386,-119.8
6509,Tamil Nadu,Agriculture,Female,10th Pass,33,16843,18000,1157,6.43,True,14000,-2843,-20.31
6510,Uttar Pradesh,Services,Male,Illiterate,16,13862,19500,5638,28.91,True,7000,-6862,-98.03
6511,Karnataka,Construction,Male,10th Pass,4,13811,21600,7789,36.06,True,14000,189,1.35
6512,Uttar Pradesh,Agriculture,Male,10th Pass,23,21371,19500,-1871,-9.59,False,14000,-7371,-52.65
6513,Odisha,Manufacturing,Female,10th Pass,12,12980,17500,4520,25.83,True,14000,1020,7.29
6514,Uttar Pradesh,Mining,Female,Illiterate,23,12585,19500,6915,35.46,True,7000,-5585,-79.79
6515,Uttar Pradesh,Food Processing,Male,12th Pass,21,22169,19500,-2669,-13.69,False,18000,-4169,-23.16
6516,Karnataka,Machinery,Female,10th Pass,26,17467,21600,4133,19.13,True,14000,-3467,-24.76
6517,Karnataka,Manufacturing,Male,Illiterate,4,6757,21600,14843,68.72,True,7000,243,3.47
6518,Madhya Pradesh,Construction,Female,12th Pass,28,20101,18000,-2101,-11.67,False,18000,-2101,-11.67
6519,Chhattisgarh,Construction,Male,Graduate,17,31026,22500,-8526,-37.89,False,32000,974,3.04
6520,Gujarat,Manufacturing,Female,10th Pass,25,21082,21600,518,2.4,True,14000,-7082,-50.59
6521,Uttar Pradesh,Construction,Male,12th Pass,6,22378,19500,-2878,-14.76,False,18000,-4378,-24.32
6522,Maharashtra,IT Services,Female,Illiterate,0,6585,20400,13815,67.72,True,7000,415,5.93
6523,Haryana,Machinery,Male,10th Pass,30,27433,20400,-7033,-34.48,False,14000,-13433,-95.95
6524,Maharashtra,Manufacturing,Male,Illiterate,26,12328,20400,8072,39.57,True,7000,-5328,-76.11
6525,Maharashtra,Retail,Male,12th Pass,12,25766,20400,-5366,-26.3,False,18000,-7766,-43.14
6526,Chhattisgarh,Manufacturing,Male,10th Pass,16,18662,22500,3838,17.06,True,14000,-4662,-33.3
6527,Uttar Pradesh,Agriculture,Female,5th Pass,10,12077,19500,7423,38.07,True,9000,-3077,-34.19
6528,Maharashtra,Agriculture,Female,5th Pass,28,11976,20400,8424,41.29,True,9000,-2976,-33.07
6529,Maharashtra,Food Processing,Male,10th Pass,20,17529,20400,2871,14.07,True,14000,-3529,-25.21
6530,Tamil Nadu,Textiles,Male,10th Pass,1,13181,18000,4819,26.77,True,14000,819,5.85
6531,Gujarat,Construction,Male,10th Pass,19,21818,21600,-218,-1.01,False,14000,-7818,-55.84
6532,Uttar Pradesh,Mining,Male,10th Pass,1,16130,19500,3370,17.28,True,14000,-2130,-15.21
6533,Uttar Pradesh,Agriculture,Female,12th Pass,13,20391,19500,-891,-4.57,False,18000,-2391,-13.28
6534,West Bengal,Agriculture,Male,10th Pass,23,20634,20400,-234,-1.15,False,14000,-6634,-47.39
6535,Tamil Nadu,Agriculture,Female,12th Pass,25,18975,18000,-975,-5.42,False,18000,-975,-5.42
6536,Tamil Nadu,Agriculture,Female,Diploma,18,27559,18000,-9559,-53.11,False,22000,-5559,-25.27
6537,Karnataka,Chemicals,Male,Diploma,32,33593,21600,-11993,-55.52,False,22000,-11593,-52.7
6538,Uttar Pradesh,Chemicals,Male,Graduate,6,34130,19500,-14630,-75.03,False,32000,-2130,-6.66
6539,Maharashtra,IT Services,Male,Graduate,15,32538,20400,-12138,-59.5,False,32000,-538,-1.68
6540,Maharashtra,Agriculture,Male,10th Pass,14,19147,20400,1253,6.14,True,14000,-5147,-36.76
6541,Tamil Nadu,Leather,Female,12th Pass,23,23332,18000,-5332,-29.62,False,18000,-5332,-29.62
6542,Tamil Nadu,Silk,Female,10th Pass,12,13887,18000,4113,22.85,True,14000,113,0.81
6543,Haryana,IT Services,Male,5th Pass,29,21232,20400,-832,-4.08,False,9000,-12232,-135.91
6544,Haryana,Small Manufacturing,Female,12th Pass,12,18427,20400,1973,9.67,True,18000,-427,-2.37
6545,Gujarat,Manufacturing,Male,10th Pass,17,21310,21600,290,1.34,True,14000,-7310,-52.21
6546,Punjab,IT Services,Male,10th Pass,19,20122,18500,-1622,-8.77,False,14000,-6122,-43.73
6547,Maharashtra,Agriculture,Male,Illiterate,18,10553,20400,9847,48.27,True,7000,-3553,-50.76
6548,Madhya Pradesh,Retail,Male,5th Pass,7,11551,18000,6449,35.83,True,9000,-2551,-28.34
6549,Madhya Pradesh,Mining,Female,5th Pass,19,10908,18000,7092,39.4,True,9000,-1908,-21.2
6550,Karnataka,Leather,Female,5th Pass,9,8747,21600,12853,59.5,True,9000,253,2.81
6551,Haryana,Retail,Male,Illiterate,20,12504,20400,7896,38.71,True,7000,-5504,-78.63
6552,Maharashtra,Retail,Male,Illiterate,17,10305,20400,10095,49.49,True,7000,-3305,-47.21
6553,Maharashtra,Agriculture,Female,12th Pass,11,15725,20400,4675,22.92,True,18000,2275,12.64
6554,Maharashtra,Retail,Male,10th Pass,13,18525,20400,1875,9.19,True,14000,-4525,-32.32
6555,Uttar Pradesh,Construction,Male,5th Pass,17,11599,19500,7901,40.52,True,9000,-2599,-28.88
6556,Haryana,Silk,Male,Post-Graduate,2,49512,20400,-29112,-142.71,False,45000,-4512,-10.03
6557,Gujarat,IT Services,Male,12th Pass,20,28625,21600,-7025,-32.52,False,18000,-10625,-59.03
6558,Uttar Pradesh,Agriculture,Male,Diploma,3,26648,19500,-7148,-36.66,False,22000,-4648,-21.13
6559,Haryana,Construction,Male,Illiterate,4,6918,20400,13482,66.09,True,7000,82,1.17
6560,Gujarat,IT Services,Male,12th Pass,6,18475,21600,3125,14.47,True,18000,-475,-2.64
6561,Maharashtra,Agriculture,Male,10th Pass,16,21985,20400,-1585,-7.77,False,14000,-7985,-57.04
6562,Rajasthan,IT Services,Male,12th Pass,30,24556,19500,-5056,-25.93,False,18000,-6556,-36.42
6563,Karnataka,IT Services,Male,5th Pass,31,15640,21600,5960,27.59,True,9000,-6640,-73.78
6564,Uttar Pradesh,IT Services,Male,10th Pass,22,17778,19500,1722,8.83,True,14000,-3778,-26.99
6565,Jharkhand,Mining,Female,5th Pass,19,11266,17800,6534,36.71,True,9000,-2266,-25.18
6566,Chhattisgarh,Food Processing,Male,Illiterate,18,10944,22500,11556,51.36,True,7000,-3944,-56.34
6567,Karnataka,Machinery,Male,5th Pass,17,15483,21600,6117,28.32,True,9000,-6483,-72.03
6568,Uttar Pradesh,Construction,Male,10th Pass,27,22430,19500,-2930,-15.03,False,14000,-8430,-60.21
6569,Gujarat,Chemicals,Male,10th Pass,27,22226,21600,-626,-2.9,False,14000,-8226,-58.76
6570,Karnataka,Agriculture,Female,Illiterate,27,14585,21600,7015,32.48,True,7000,-7585,-108.36
6571,Karnataka,Agriculture,Female,10th Pass,30,19380,21600,2220,10.28,True,14000,-5380,-38.43
6572,Uttar Pradesh,Construction,Female,5th Pass,33,17098,19500,2402,12.32,True,9000,-8098,-89.98
6573,Maharashtra,Small Manufacturing,Male,Graduate,17,34593,20400,-14193,-69.57,False,32000,-2593,-8.1
6574,Maharashtra,Agriculture,Male,10th Pass,17,18568,20400,1832,8.98,True,14000,-4568,-32.63
6575,Karnataka,Textiles,Female,Graduate,22,34941,21600,-13341,-61.76,False,32000,-2941,-9.19
6576,Gujarat,Mining,Female,Diploma,8,18103,21600,3497,16.19,True,22000,3897,17.71
6577,Uttar Pradesh,Chemicals,Male,Illiterate,28,15239,19500,4261,21.85,True,7000,-8239,-117.7
6578,Gujarat,Retail,Female,12th Pass,4,17623,21600,3977,18.41,True,18000,377,2.09
6579,Karnataka,Agriculture,Male,Illiterate,26,14845,21600,6755,31.27,True,7000,-7845,-112.07
6580,Maharashtra,Manufacturing,Female,5th Pass,14,12419,20400,7981,39.12,True,9000,-3419,-37.99
6581,Telangana,Chemicals,Female,Graduate,25,29562,19500,-10062,-51.6,False,32000,2438,7.62
6582,Maharashtra,Agriculture,Female,12th Pass,31,22711,20400,-2311,-11.33,False,18000,-4711,-26.17
6583,Maharashtra,Retail,Male,10th Pass,6,16819,20400,3581,17.55,True,14000,-2819,-20.14
6584,Uttar Pradesh,IT Services,Male,12th Pass,31,27658,19500,-8158,-41.84,False,18000,-9658,-53.66
6585,Gujarat,Machinery,Male,Illiterate,27,15910,21600,5690,26.34,True,7000,-8910,-127.29
6586,Gujarat,Manufacturing,Female,Graduate,18,26860,21600,-5260,-24.35,False,32000,5140,16.06
6587,Uttar Pradesh,Machinery,Male,Illiterate,33,18199,19500,1301,6.67,True,7000,-11199,-159.99
6588,Maharashtra,Construction,Male,Illiterate,0,5801,20400,14599,71.56,True,7000,1199,17.13
6589,Assam,Leather,Male,12th Pass,12,24022,16800,-7222,-42.99,False,18000,-6022,-33.46
6590,Karnataka,Chemicals,Male,10th Pass,28,19167,21600,2433,11.26,True,14000,-5167,-36.91
6591,Gujarat,Construction,Male,5th Pass,23,15256,21600,6344,29.37,True,9000,-6256,-69.51
6592,Rajasthan,Manufacturing,Female,5th Pass,17,11852,19500,7648,39.22,True,9000,-2852,-31.69
6593,Haryana,Manufacturing,Male,10th Pass,19,17340,20400,3060,15.0,True,14000,-3340,-23.86
6594,Madhya Pradesh,Leather,Male,10th Pass,11,14769,18000,3231,17.95,True,14000,-769,-5.49
6595,Maharashtra,Small Manufacturing,Male,5th Pass,4,10997,20400,9403,46.09,True,9000,-1997,-22.19
6596,Punjab,Silk,Female,10th Pass,1,13792,18500,4708,25.45,True,14000,208,1.49
6597,Gujarat,IT Services,Female,12th Pass,9,18320,21600,3280,15.19,True,18000,-320,-1.78
6598,Jharkhand,Construction,Female,Diploma,22,21569,17800,-3769,-21.17,False,22000,431,1.96
6599,Tamil Nadu,Manufacturing,Male,12th Pass,18,27114,18000,-9114,-50.63,False,18000,-9114,-50.63
6600,Rajasthan,Construction,Male,10th Pass,0,13905,19500,5595,28.69,True,14000,95,0.68
6601,Maharashtra,IT Services,Male,5th Pass,25,13213,20400,7187,35.23,True,9000,-4213,-46.81
6602,Maharashtra,Small Manufacturing,Male,10th Pass,15,16445,20400,3955,19.39,True,14000,-2445,-17.46
6603,Uttar Pradesh,Manufacturing,Male,10th Pass,1,15443,19500,4057,20.81,True,14000,-1443,-10.31
6604,Gujarat,Agriculture,Female,Illiterate,29,14030,21600,7570,35.05,True,7000,-7030,-100.43
6605,Rajasthan,Retail,Male,12th Pass,6,20218,19500,-718,-3.68,False,18000,-2218,-12.32
6606,Rajasthan,Manufacturing,Male,12th Pass,4,17679,19500,1821,9.34,True,18000,321,1.78
6607,Tamil Nadu,Agriculture,Male,12th Pass,31,31782,18000,-13782,-76.57,False,18000,-13782,-76.57
6608,Maharashtra,Food Processing,Male,Diploma,3,23308,20400,-2908,-14.25,False,22000,-1308,-5.95
6609,West Bengal,IT Services,Male,Diploma,30,36627,20400,-16227,-79.54,False,22000,-14627,-66.49
6610,Maharashtra,Mining,Female,Illiterate,21,10018,20400,10382,50.89,True,7000,-3018,-43.11
6611,West Bengal,IT Services,Male,12th Pass,32,22373,20400,-1973,-9.67,False,18000,-4373,-24.29
6612,Maharashtra,Mining,Female,Illiterate,29,14115,20400,6285,30.81,True,7000,-7115,-101.64
6613,Odisha,Small Manufacturing,Male,Illiterate,4,9591,17500,7909,45.19,True,7000,-2591,-37.01
6614,Tamil Nadu,Agriculture,Female,5th Pass,7,8833,18000,9167,50.93,True,9000,167,1.86
6615,Haryana,IT Services,Male,Diploma,6,19472,20400,928,4.55,True,22000,2528,11.49
6616,West Bengal,Metals,Male,10th Pass,4,12548,20400,7852,38.49,True,14000,1452,10.37
6617,Karnataka,IT Services,Male,Diploma,14,26020,21600,-4420,-20.46,False,22000,-4020,-18.27
6618,Tamil Nadu,IT Services,Female,5th Pass,10,8751,18000,9249,51.38,True,9000,249,2.77
6619,Haryana,Retail,Female,10th Pass,6,11508,20400,8892,43.59,True,14000,2492,17.8
6620,Karnataka,Chemicals,Male,12th Pass,33,26230,21600,-4630,-21.44,False,18000,-8230,-45.72
6621,Uttar Pradesh,Manufacturing,Male,10th Pass,21,20010,19500,-510,-2.62,False,14000,-6010,-42.93
6622,Rajasthan,Textiles,Male,Diploma,18,21937,19500,-2437,-12.5,False,22000,63,0.29
6623,Tamil Nadu,Small Manufacturing,Male,10th Pass,18,18008,18000,-8,-0.04,False,14000,-4008,-28.63
6624,Chhattisgarh,Construction,Male,12th Pass,12,22497,22500,3,0.01,True,18000,-4497,-24.98
6625,Tamil Nadu,Food Processing,Male,10th Pass,22,17069,18000,931,5.17,True,14000,-3069,-21.92
6626,Chhattisgarh,Textiles,Male,10th Pass,33,26461,22500,-3961,-17.6,False,14000,-12461,-89.01
6627,Assam,Silk,Male,10th Pass,6,17424,16800,-624,-3.71,False,14000,-3424,-24.46
6628,Telangana,Food Processing,Male,10th Pass,12,17859,19500,1641,8.42,True,14000,-3859,-27.56
6629,Telangana,Agriculture,Male,12th Pass,18,20425,19500,-925,-4.74,False,18000,-2425,-13.47
6630,Jharkhand,Agriculture,Male,Graduate,4,37668,17800,-19868,-111.62,False,32000,-5668,-17.71
6631,Uttar Pradesh,Retail,Male,5th Pass,3,9366,19500,10134,51.97,True,9000,-366,-4.07
6632,Tamil Nadu,Agriculture,Male,5th Pass,22,16893,18000,1107,6.15,True,9000,-7893,-87.7
6633,Tamil Nadu,Machinery,Male,12th Pass,10,24891,18000,-6891,-38.28,False,18000,-6891,-38.28
6634,Haryana,Small Manufacturing,Male,12th Pass,10,20753,20400,-353,-1.73,False,18000,-2753,-15.29
6635,Haryana,Manufacturing,Male,12th Pass,7,18933,20400,1467,7.19,True,18000,-933,-5.18
6636,Punjab,Agriculture,Male,12th Pass,3,17966,18500,534,2.89,True,18000,34,0.19
6637,Uttar Pradesh,Metals,Female,Diploma,13,20812,19500,-1312,-6.73,False,22000,1188,5.4
6638,Gujarat,IT Services,Female,Diploma,16,23243,21600,-1643,-7.61,False,22000,-1243,-5.65
6639,Uttar Pradesh,Services,Male,Diploma,34,32055,19500,-12555,-64.38,False,22000,-10055,-45.7
6640,Madhya Pradesh,Construction,Female,Post-Graduate,1,30990,18000,-12990,-72.17,False,45000,14010,31.13
6641,Punjab,Metals,Female,Graduate,2,23427,18500,-4927,-26.63,False,32000,8573,26.79
6642,Uttar Pradesh,Mining,Male,10th Pass,14,19745,19500,-245,-1.26,False,14000,-5745,-41.04
6643,West Bengal,Construction,Male,5th Pass,31,17183,20400,3217,15.77,True,9000,-8183,-90.92
6644,Maharashtra,Manufacturing,Female,10th Pass,34,17684,20400,2716,13.31,True,14000,-3684,-26.31
6645,Maharashtra,Food Processing,Male,Graduate,26,39335,20400,-18935,-92.82,False,32000,-7335,-22.92
6646,Karnataka,Food Processing,Male,Diploma,6,24694,21600,-3094,-14.32,False,22000,-2694,-12.25
6647,Karnataka,Services,Male,Illiterate,18,12196,21600,9404,43.54,True,7000,-5196,-74.23
6648,Assam,Services,Male,Illiterate,15,12856,16800,3944,23.48,True,7000,-5856,-83.66
6649,Tamil Nadu,Agriculture,Female,10th Pass,33,22236,18000,-4236,-23.53,False,14000,-8236,-58.83
6650,Gujarat,IT Services,Male,12th Pass,16,23228,21600,-1628,-7.54,False,18000,-5228,-29.04
6651,Karnataka,Textiles,Female,12th Pass,24,20620,21600,980,4.54,True,18000,-2620,-14.56
6652,Haryana,Retail,Male,12th Pass,8,17638,20400,2762,13.54,True,18000,362,2.01
6653,Maharashtra,Services,Male,5th Pass,11,13936,20400,6464,31.69,True,9000,-4936,-54.84
6654,Uttar Pradesh,Textiles,Male,12th Pass,4,18663,19500,837,4.29,True,18000,-663,-3.68
6655,Haryana,Food Processing,Female,12th Pass,29,19694,20400,706,3.46,True,18000,-1694,-9.41
6656,Maharashtra,Small Manufacturing,Male,12th Pass,7,18403,20400,1997,9.79,True,18000,-403,-2.24
6657,Tamil Nadu,Metals,Male,12th Pass,13,20050,18000,-2050,-11.39,False,18000,-2050,-11.39
6658,Tamil Nadu,Agriculture,Male,12th Pass,9,24075,18000,-6075,-33.75,False,18000,-6075,-33.75
6659,Gujarat,Manufacturing,Male,12th Pass,32,31691,21600,-10091,-46.72,False,18000,-13691,-76.06
6660,Gujarat,Food Processing,Male,10th Pass,11,15621,21600,5979,27.68,True,14000,-1621,-11.58
6661,Odisha,Small Manufacturing,Male,Illiterate,1,5952,17500,11548,65.99,True,7000,1048,14.97
6662,Haryana,Metals,Male,Diploma,19,32002,20400,-11602,-56.87,False,22000,-10002,-45.46
