Worker_ID,Industry,Skill_Level,Education_Level,Experience_Years,Employment_Type,Contract_Type,Working_Hours_Per_Day,Overtime_Hours,Productivity_Score,Region_Type,State,Cost_of_Living_Index,Minimum_Wage_Legal,Law_Revision_Year,Enforcement_Level,Actual_Wage,Written_Contract,Fair_Wage_AI,Wage_Gap,Gap_Severity,Likely_Law_Gap
54480,MSME Engineering,,ITI,7.0,Contract,Written,9.0,1.0,,Urban,Gujarat,1.12,528.0,2019.0,Weak,597.0,Yes,,,,
54481,Silk,Semi-skilled,Diploma,6.0,Contract,Daily,8.0,0.0,54.0,Rural,Gujarat,1.12,,,,275.0,No,,,,
54482,MSME Manufacturing,Unskilled,,6.0,Contract,Contractor,11.0,3.0,89.0,Rural,Assam,0.78,,,,383.0,,,,,
54483,Textile (Powerloom),Semi-skilled,None,,Permanent,Daily,9.0,1.0,68.0,Rural,Karnataka,1.1,342.0,2018.0,Medium,425.0,No,,,,
54484,Construction,,Diploma,20.0,Contract,Daily,8.0,0.0,,Rural,Bihar,0.82,502.0,2019.0,Strong,545.0,No,,,,
54485,Silk,Skilled,ITI,7.0,Contract,Daily,11.0,3.0,94.0,Urban,Karnataka,1.1,498.0,2016.0,Medium,711.0,No,886.0,175.0,Severe,Outdated minimum wage
54486,MSME Manufacturing,Semi-skilled,Diploma,1.0,Contract,Verbal,,,91.0,Rural,Gujarat,1.12,328.0,2015.0,Weak,557.0,No,610.0,53.0,Serious,Skill premium ignored
54487,MSME Manufacturing,Skilled,,,Contract,Daily,9.0,1.0,47.0,Rural,Telangana,1.08,350.0,2015.0,Weak,387.0,No,,,,
54488,Silk,Unskilled,ITI,2.0,Permanent,Contractor,10.0,2.0,74.0,Urban,West Bengal,1.05,475.0,2010.0,Weak,587.0,,675.0,88.0,Serious,Skill premium ignored
54489,Construction,Unskilled,None,,Permanent,Contractor,8.0,0.0,90.0,Rural,Gujarat,1.12,,,,323.0,,,,,
54490,Leather,Unskilled,Primary,20.0,Permanent,Verbal,,,95.0,Urban,West Bengal,1.05,440.0,2019.0,Weak,607.0,No,871.0,264.0,Severe,Outdated minimum wage
54491,Textile (Powerloom),Skilled,Secondary,12.0,Permanent,Written,11.0,3.0,91.0,Urban,Telangana,1.08,444.0,2010.0,Strong,554.0,Yes,859.0,305.0,Severe,Unpaid overtime
54492,Textile (Powerloom),Unskilled,Diploma,0.0,Permanent,Written,9.0,1.0,46.0,Rural,Bihar,0.82,334.0,2019.0,Strong,277.0,Yes,349.0,72.0,Serious,Skill premium ignored
54493,Textile (Powerloom),,,4.0,Contract,Written,11.0,3.0,,Rural,Assam,0.78,308.0,2016.0,Medium,630.0,Yes,,,,
54494,Leather Tannery,Unskilled,None,,Contract,Daily,8.0,0.0,65.0,Urban,Gujarat,1.12,417.0,2010.0,Medium,408.0,No,,,,
54495,Construction,Skilled,None,2.0,Permanent,Written,9.0,1.0,58.0,Rural,Maharashtra,1.25,396.0,2018.0,Strong,421.0,Yes,727.0,306.0,Severe,Contractor loophole
54496,MSME Manufacturing,Unskilled,None,0.0,Contract,Written,8.0,0.0,52.0,Rural,Madhya Pradesh,0.88,,,,488.0,Yes,,,,
54497,Silk,Unskilled,Diploma,16.0,Contract,Contractor,9.0,1.0,58.0,Urban,Tamil Nadu,1.15,339.0,2013.0,Strong,590.0,,707.0,117.0,Serious,Skill premium ignored
54498,Textile (Powerloom),Skilled,ITI,13.0,Permanent,Written,11.0,3.0,61.0,Rural,Assam,0.78,594.0,2012.0,Strong,646.0,Yes,698.0,52.0,Serious,Skill premium ignored
54499,Construction,Unskilled,Primary,3.0,Permanent,Verbal,11.0,3.0,90.0,Rural,Uttar Pradesh,0.85,453.0,2018.0,Weak,477.0,No,563.0,86.0,Serious,Skill premium ignored
54500,MSME Engineering,Semi-skilled,Diploma,16.0,Contract,Contractor,10.0,2.0,61.0,Rural,Madhya Pradesh,0.88,,,,437.0,,,,,
54501,Leather,Skilled,Secondary,14.0,Permanent,Daily,11.0,3.0,91.0,Urban,Gujarat,1.12,515.0,2019.0,Strong,816.0,No,993.0,177.0,Severe,Weak enforcement
54502,Handloom Silk,Unskilled,None,,Contract,Verbal,10.0,2.0,65.0,Urban,Tamil Nadu,1.15,564.0,2016.0,Strong,263.0,No,,,,
54503,MSME Manufacturing,Unskilled,Diploma,6.0,Contract,Contractor,10.0,2.0,70.0,Rural,Telangana,1.08,,,,470.0,,,,,
54504,Leather Tannery,Unskilled,,0.0,Contract,Daily,11.0,3.0,71.0,Urban,Karnataka,1.1,466.0,2010.0,Strong,382.0,No,668.0,286.0,Severe,Contractor loophole
54505,Construction,,,2.0,Contract,Daily,8.0,0.0,,Urban,West Bengal,1.05,535.0,2016.0,Medium,615.0,No,,,,
54506,Handloom Silk,Skilled,Secondary,15.0,Contract,Daily,9.0,1.0,66.0,Urban,Gujarat,1.12,314.0,2018.0,Medium,496.0,No,723.0,227.0,Severe,Contractor loophole
54507,Construction,Skilled,ITI,18.0,Contract,Contractor,9.0,1.0,67.0,Urban,Gujarat,1.12,560.0,2010.0,Weak,747.0,,1034.0,287.0,Severe,Unpaid overtime
54508,Textile (Powerloom),,,,Contract,Written,8.0,0.0,,Rural,Bihar,0.82,,,,585.0,Yes,,,,
54509,Leather,Skilled,,,Contract,Daily,11.0,3.0,82.0,Rural,West Bengal,1.05,548.0,2019.0,Weak,421.0,No,,,,
54510,Silk,Semi-skilled,None,,Permanent,Contractor,10.0,2.0,61.0,Rural,Tamil Nadu,1.15,,,,458.0,,,,,
54511,Leather Tannery,Semi-skilled,Diploma,6.0,Contract,Contractor,11.0,3.0,50.0,Rural,Maharashtra,1.25,,,,362.0,,,,,
54512,Construction,Unskilled,None,,Permanent,Verbal,10.0,2.0,46.0,Rural,Assam,0.78,,,,285.0,No,,,,
54513,Handloom Silk,,Primary,10.0,Contract,Contractor,11.0,3.0,,Rural,Uttar Pradesh,0.85,,,,326.0,,,,,
54514,Construction,,Primary,10.0,Contract,Written,11.0,3.0,,Rural,Madhya Pradesh,0.88,509.0,2020.0,Weak,351.0,Yes,,,,
54515,Leather Tannery,Unskilled,ITI,17.0,Permanent,Written,9.0,1.0,57.0,Rural,Bihar,0.82,454.0,2020.0,Medium,392.0,Yes,605.0,213.0,Severe,Outdated minimum wage
54516,MSME Engineering,Skilled,None,0.0,Contract,Contractor,8.0,0.0,92.0,Rural,Assam,0.78,567.0,2012.0,Medium,392.0,,624.0,232.0,Severe,Contractor loophole
54517,Leather,Skilled,None,3.0,Permanent,Verbal,10.0,2.0,91.0,Rural,Tamil Nadu,1.15,,,,444.0,No,,,,
54518,Leather Tannery,Semi-skilled,,5.0,Contract,Verbal,,,92.0,Urban,Tamil Nadu,1.15,440.0,2018.0,Weak,530.0,No,803.0,273.0,Severe,Unpaid overtime
54519,MSME Manufacturing,Unskilled,Diploma,6.0,Contract,Daily,9.0,1.0,51.0,Urban,Gujarat,1.12,552.0,2016.0,Medium,685.0,No,799.0,114.0,Serious,Skill premium ignored
54520,Silk,Unskilled,ITI,19.0,Contract,Daily,9.0,1.0,92.0,Rural,Tamil Nadu,1.15,,,,586.0,No,,,,
54521,Silk,,Secondary,1.0,Contract,Written,10.0,2.0,,Rural,Assam,0.78,342.0,2016.0,Weak,618.0,Yes,,,,
54522,Leather,Unskilled,ITI,20.0,Permanent,Daily,10.0,2.0,81.0,Rural,Madhya Pradesh,0.88,483.0,2018.0,Weak,428.0,No,743.0,315.0,Severe,Informal labor exclusion
54523,Handloom Silk,Semi-skilled,Secondary,16.0,Permanent,Contractor,10.0,2.0,61.0,Rural,Tamil Nadu,1.15,415.0,2013.0,Weak,490.0,,830.0,340.0,Severe,Unpaid overtime
54524,Construction,Skilled,,,Contract,Daily,8.0,0.0,67.0,Rural,Tamil Nadu,1.15,,,,542.0,No,,,,
54525,Textile (Powerloom),Semi-skilled,,,Contract,Daily,9.0,1.0,88.0,Rural,Karnataka,1.1,401.0,2016.0,Medium,450.0,No,,,,
54526,MSME Engineering,Skilled,None,,Permanent,Verbal,9.0,1.0,94.0,Urban,Maharashtra,1.25,508.0,2010.0,Medium,480.0,No,,,,
54527,Handloom Silk,Unskilled,ITI,4.0,Permanent,Written,8.0,0.0,92.0,Urban,Gujarat,1.12,599.0,2016.0,Strong,828.0,Yes,921.0,93.0,Serious,Skill premium ignored
54528,MSME Manufacturing,Semi-skilled,ITI,20.0,Contract,Verbal,8.0,0.0,90.0,Rural,Madhya Pradesh,0.88,543.0,2019.0,Medium,698.0,No,834.0,136.0,Severe,Contractor loophole
54529,Leather,Semi-skilled,ITI,19.0,Contract,Written,8.0,0.0,90.0,Rural,Assam,0.78,,,,405.0,Yes,,,,
54530,Leather,Unskilled,Diploma,9.0,Permanent,Contractor,8.0,0.0,66.0,Urban,Maharashtra,1.25,490.0,2012.0,Weak,656.0,,890.0,234.0,Severe,Weak enforcement
54531,Handloom Silk,Unskilled,Primary,6.0,Contract,Daily,10.0,2.0,84.0,Urban,Karnataka,1.1,309.0,2020.0,Weak,408.0,No,590.0,182.0,Severe,Contractor loophole
54532,MSME Engineering,,,,Contract,Verbal,,,,Urban,Gujarat,1.12,343.0,2015.0,Medium,,No,,,,
54533,Silk,Semi-skilled,Diploma,8.0,Permanent,Contractor,9.0,1.0,74.0,Rural,Uttar Pradesh,0.85,597.0,2013.0,Medium,657.0,,722.0,65.0,Serious,Skill premium ignored
54534,MSME Engineering,,,0.0,Contract,Written,10.0,2.0,,Rural,Tamil Nadu,1.15,534.0,2018.0,Strong,573.0,Yes,,,,
54535,Construction,Unskilled,None,8.0,Permanent,Daily,11.0,3.0,74.0,Urban,Telangana,1.08,569.0,2019.0,Strong,583.0,No,860.0,277.0,Severe,Contractor loophole
54536,Silk,Semi-skilled,None,1.0,Permanent,Daily,10.0,2.0,81.0,Rural,Assam,0.78,446.0,2012.0,Strong,457.0,No,501.0,44.0,Mild,Acceptable compliance
54537,Textile (Powerloom),,ITI,5.0,Contract,Daily,11.0,3.0,,Rural,Karnataka,1.1,,,,354.0,No,,,,
54538,Leather Tannery,Skilled,ITI,5.0,Contract,Written,11.0,3.0,54.0,Rural,Tamil Nadu,1.15,336.0,2016.0,Strong,501.0,Yes,625.0,124.0,Severe,Unpaid overtime
54539,Textile (Powerloom),Semi-skilled,ITI,16.0,Permanent,Contractor,9.0,1.0,92.0,Rural,Madhya Pradesh,0.88,472.0,2015.0,Medium,686.0,,740.0,54.0,Serious,Skill premium ignored
54540,Handloom Silk,Semi-skilled,Diploma,9.0,Permanent,Verbal,10.0,2.0,54.0,Urban,Maharashtra,1.25,434.0,2010.0,Strong,606.0,No,821.0,215.0,Severe,Unpaid overtime
54541,Handloom Silk,Skilled,ITI,3.0,Permanent,Contractor,8.0,0.0,83.0,Urban,Gujarat,1.12,583.0,2013.0,Weak,696.0,,928.0,232.0,Severe,Informal labor exclusion
54542,Silk,Unskilled,,,Contract,Daily,8.0,0.0,48.0,Urban,Gujarat,1.12,487.0,2019.0,Weak,531.0,No,,,,
54543,Leather,,Diploma,11.0,Contract,Contractor,10.0,2.0,,Rural,Assam,0.78,488.0,2019.0,Weak,396.0,,,,,
54544,Textile (Powerloom),Semi-skilled,None,0.0,Permanent,Contractor,9.0,1.0,62.0,Rural,Madhya Pradesh,0.88,326.0,2012.0,Strong,304.0,,418.0,114.0,Serious,Skill premium ignored
54545,MSME Manufacturing,Skilled,Diploma,3.0,Permanent,Daily,11.0,3.0,72.0,Rural,West Bengal,1.05,,,,577.0,No,,,,
54546,MSME Manufacturing,Semi-skilled,None,2.0,Contract,Written,9.0,1.0,70.0,Rural,Uttar Pradesh,0.85,,,,435.0,Yes,,,,
54547,Handloom Silk,,,,Contract,Verbal,8.0,0.0,,Urban,Maharashtra,1.25,557.0,2019.0,Strong,345.0,No,,,,
54548,Leather,Semi-skilled,ITI,6.0,Permanent,Daily,8.0,0.0,93.0,Rural,Maharashtra,1.25,306.0,2015.0,Weak,670.0,No,721.0,51.0,Serious,Skill premium ignored
54549,Textile (Powerloom),Unskilled,,,Contract,Written,8.0,0.0,94.0,Urban,Gujarat,1.12,373.0,2018.0,Weak,395.0,Yes,,,,
54550,Handloom Silk,Unskilled,,9.0,Contract,Contractor,10.0,2.0,46.0,Rural,Assam,0.78,380.0,2013.0,Medium,412.0,,438.0,26.0,Mild,Acceptable compliance
54551,Textile (Powerloom),Semi-skilled,ITI,0.0,Contract,Daily,10.0,2.0,58.0,Urban,West Bengal,1.05,404.0,2013.0,Strong,507.0,No,572.0,65.0,Serious,Skill premium ignored
54552,MSME Manufacturing,Skilled,Secondary,11.0,Contract,Written,8.0,0.0,85.0,Urban,Tamil Nadu,1.15,338.0,2010.0,Medium,495.0,Yes,768.0,273.0,Severe,Informal labor exclusion
54553,Construction,,Diploma,12.0,Contract,Written,11.0,3.0,,Urban,Tamil Nadu,1.15,450.0,2016.0,Medium,496.0,Yes,,,,
54554,Silk,Skilled,Diploma,3.0,Permanent,Verbal,,,86.0,Rural,Bihar,0.82,450.0,2016.0,Weak,458.0,No,575.0,117.0,Serious,Skill premium ignored
54555,Handloom Silk,Semi-skilled,Diploma,19.0,Permanent,Written,8.0,0.0,83.0,Rural,Madhya Pradesh,0.88,,,,317.0,Yes,,,,
54556,Leather Tannery,Unskilled,ITI,1.0,Contract,Contractor,9.0,1.0,49.0,Urban,Gujarat,1.12,330.0,2010.0,Strong,339.0,,490.0,151.0,Severe,Unpaid overtime
54557,Construction,,,10.0,Contract,Daily,9.0,1.0,,Rural,Assam,0.78,404.0,2016.0,Weak,551.0,No,,,,
54558,Silk,Semi-skilled,Secondary,19.0,Contract,Contractor,8.0,0.0,72.0,Rural,Karnataka,1.1,,,,353.0,,,,,
54559,Leather Tannery,Skilled,Diploma,20.0,Permanent,Contractor,8.0,0.0,69.0,Rural,Assam,0.78,543.0,2012.0,Strong,635.0,,726.0,91.0,Serious,Skill premium ignored
54560,Construction,Unskilled,ITI,14.0,Contract,Daily,11.0,3.0,82.0,Rural,Assam,0.78,341.0,2019.0,Strong,462.0,No,503.0,41.0,Mild,Acceptable compliance
54561,Construction,Semi-skilled,None,,Permanent,Written,8.0,0.0,68.0,Rural,Tamil Nadu,1.15,,,,257.0,Yes,,,,
54562,Handloom Silk,Skilled,,,Contract,Contractor,10.0,2.0,47.0,Urban,Gujarat,1.12,412.0,2010.0,Strong,385.0,,,,,
54563,Handloom Silk,Skilled,,10.0,Contract,Written,11.0,3.0,60.0,Rural,Madhya Pradesh,0.88,,,,297.0,Yes,,,,
54564,Construction,Skilled,Secondary,15.0,Permanent,Verbal,8.0,0.0,88.0,Urban,Karnataka,1.1,534.0,2020.0,Strong,611.0,No,1001.0,390.0,Severe,Unpaid overtime
54565,Leather,Unskilled,,,Contract,Contractor,11.0,3.0,85.0,Rural,Bihar,0.82,383.0,2010.0,Strong,529.0,,,,,
54566,MSME Engineering,Unskilled,None,,Permanent,Daily,9.0,1.0,78.0,Rural,Uttar Pradesh,0.85,,,,376.0,No,,,,
54567,MSME Manufacturing,Unskilled,ITI,3.0,Permanent,Written,11.0,3.0,78.0,Rural,Bihar,0.82,591.0,2020.0,Strong,363.0,Yes,637.0,274.0,Severe,Unpaid overtime
54568,MSME Engineering,Unskilled,ITI,9.0,Permanent,Verbal,,,47.0,Rural,Tamil Nadu,1.15,,,,,No,,,,
54569,Construction,Skilled,,9.0,Contract,Daily,11.0,3.0,45.0,Urban,Tamil Nadu,1.15,335.0,2019.0,Strong,395.0,No,649.0,254.0,Severe,Contractor loophole
54570,Silk,Unskilled,ITI,16.0,Permanent,Daily,9.0,1.0,80.0,Urban,Gujarat,1.12,511.0,2013.0,Strong,770.0,No,930.0,160.0,Severe,Contractor loophole
54571,Silk,Semi-skilled,None,4.0,Permanent,Contractor,10.0,2.0,92.0,Rural,Assam,0.78,,,,273.0,,,,,
54572,Handloom Silk,Semi-skilled,Secondary,11.0,Permanent,Daily,8.0,0.0,48.0,Rural,Karnataka,1.1,,,,479.0,No,,,,
54573,Handloom Silk,Skilled,Secondary,2.0,Contract,Daily,10.0,2.0,70.0,Rural,Bihar,0.82,,,,366.0,No,,,,
54574,Textile (Powerloom),,,4.0,Contract,Daily,11.0,3.0,,Urban,Tamil Nadu,1.15,567.0,2018.0,Weak,310.0,No,,,,
54575,Leather Tannery,Unskilled,,,Contract,Daily,8.0,0.0,66.0,Rural,Madhya Pradesh,0.88,402.0,2016.0,Strong,274.0,No,,,,
54576,Handloom Silk,Semi-skilled,Diploma,1.0,Permanent,Contractor,9.0,1.0,89.0,Rural,Bihar,0.82,477.0,2020.0,Medium,524.0,,565.0,41.0,Mild,Acceptable compliance
54577,MSME Engineering,Semi-skilled,Secondary,9.0,Permanent,Daily,9.0,1.0,91.0,Rural,Gujarat,1.12,438.0,2012.0,Strong,655.0,No,823.0,168.0,Severe,Unpaid overtime
54578,Textile (Powerloom),,None,10.0,Contract,Written,9.0,1.0,,Rural,Madhya Pradesh,0.88,,,,539.0,Yes,,,,
54579,Textile (Powerloom),Unskilled,ITI,5.0,Permanent,Contractor,10.0,2.0,77.0,Rural,Assam,0.78,,,,604.0,,,,,
54580,Construction,,None,7.0,Contract,Written,11.0,3.0,,Urban,Tamil Nadu,1.15,459.0,2015.0,Medium,261.0,Yes,,,,
54581,Silk,Unskilled,None,6.0,Permanent,Daily,10.0,2.0,70.0,Rural,Maharashtra,1.25,342.0,2012.0,Strong,398.0,No,677.0,279.0,Severe,Informal labor exclusion
54582,Construction,Skilled,Diploma,8.0,Contract,Written,11.0,3.0,48.0,Rural,Madhya Pradesh,0.88,370.0,2019.0,Weak,352.0,Yes,524.0,172.0,Severe,Contractor loophole
54583,MSME Engineering,Unskilled,,1.0,Contract,Written,10.0,2.0,75.0,Rural,West Bengal,1.05,359.0,2016.0,Medium,512.0,Yes,544.0,32.0,Mild,Acceptable compliance
54584,Construction,Skilled,ITI,17.0,Permanent,Contractor,11.0,3.0,66.0,Rural,Bihar,0.82,460.0,2019.0,Medium,610.0,,665.0,55.0,Serious,Skill premium ignored
54585,MSME Manufacturing,Skilled,Secondary,10.0,Contract,Contractor,11.0,3.0,52.0,Rural,Tamil Nadu,1.15,433.0,2010.0,Strong,538.0,,790.0,252.0,Severe,Weak enforcement
54586,MSME Manufacturing,Semi-skilled,None,10.0,Contract,Written,9.0,1.0,81.0,Urban,Maharashtra,1.25,579.0,2016.0,Strong,629.0,Yes,1082.0,453.0,Severe,Informal labor exclusion
54587,MSME Engineering,Semi-skilled,Secondary,17.0,Contract,Written,10.0,2.0,94.0,Rural,Gujarat,1.12,574.0,2020.0,Medium,879.0,Yes,1071.0,192.0,Severe,Weak enforcement
54588,Textile (Powerloom),Unskilled,Secondary,1.0,Contract,Daily,10.0,2.0,65.0,Urban,West Bengal,1.05,500.0,2015.0,Weak,487.0,No,672.0,185.0,Severe,Contractor loophole
54589,Silk,Semi-skilled,Primary,14.0,Permanent,Verbal,9.0,1.0,50.0,Rural,Assam,0.78,427.0,2010.0,Medium,406.0,No,539.0,133.0,Severe,Informal labor exclusion
54590,MSME Engineering,,ITI,10.0,Contract,Daily,10.0,2.0,,Urban,West Bengal,1.05,475.0,2015.0,Medium,566.0,No,,,,
54591,Leather Tannery,Skilled,Diploma,17.0,Permanent,Contractor,11.0,3.0,88.0,Rural,Karnataka,1.1,,,,509.0,,,,,
54592,Construction,Unskilled,Secondary,7.0,Permanent,Contractor,10.0,2.0,70.0,Rural,Bihar,0.82,,,,601.0,,,,,
54593,Silk,Skilled,None,7.0,Contract,Contractor,9.0,1.0,55.0,Rural,Assam,0.78,,,,404.0,,,,,
54594,Textile (Powerloom),Unskilled,Diploma,17.0,Contract,Verbal,8.0,0.0,93.0,Urban,Gujarat,1.12,401.0,2015.0,Medium,772.0,No,847.0,75.0,Serious,Skill premium ignored
54595,Handloom Silk,Skilled,Secondary,10.0,Permanent,Contractor,10.0,2.0,52.0,Rural,Telangana,1.08,555.0,2015.0,Weak,703.0,,873.0,170.0,Severe,Contractor loophole
54596,MSME Manufacturing,,Secondary,17.0,Contract,Written,9.0,1.0,,Rural,Uttar Pradesh,0.85,,,,376.0,Yes,,,,
54597,Textile (Powerloom),Skilled,ITI,4.0,Permanent,Contractor,8.0,0.0,63.0,Rural,Karnataka,1.1,314.0,2018.0,Strong,427.0,,583.0,156.0,Severe,Informal labor exclusion
54598,Construction,Semi-skilled,None,,Contract,Written,8.0,0.0,83.0,Rural,Madhya Pradesh,0.88,475.0,2013.0,Medium,610.0,Yes,,,,
54599,Leather Tannery,Skilled,Primary,17.0,Permanent,Contractor,11.0,3.0,63.0,Rural,Gujarat,1.12,,,,452.0,,,,,
54600,Handloom Silk,Unskilled,Primary,4.0,Permanent,Contractor,9.0,1.0,94.0,Rural,Madhya Pradesh,0.88,405.0,2020.0,Weak,474.0,,557.0,83.0,Serious,Skill premium ignored
54601,Leather,Unskilled,None,,Contract,Verbal,12.0,4.0,55.0,Rural,Gujarat,1.12,515.0,2015.0,Strong,369.0,No,,,,
54602,MSME Manufacturing,,Primary,0.0,Contract,Contractor,10.0,2.0,,Rural,Madhya Pradesh,0.88,571.0,2012.0,Weak,621.0,,,,,
54603,MSME Engineering,Unskilled,None,,Permanent,Written,8.0,0.0,87.0,Rural,Telangana,1.08,574.0,2013.0,Medium,458.0,Yes,,,,
54604,Textile (Powerloom),Skilled,None,7.0,Permanent,Contractor,8.0,0.0,45.0,Urban,West Bengal,1.05,566.0,2013.0,Strong,542.0,,814.0,272.0,Severe,Weak enforcement
54605,MSME Manufacturing,,Diploma,2.0,Contract,Verbal,12.0,4.0,,Rural,Uttar Pradesh,0.85,544.0,2016.0,Strong,596.0,No,,,,
54606,Textile (Powerloom),Unskilled,Primary,20.0,Contract,Contractor,11.0,3.0,46.0,Rural,Tamil Nadu,1.15,313.0,2012.0,Weak,542.0,,695.0,153.0,Severe,Weak enforcement
54607,Leather,Skilled,Secondary,6.0,Contract,Written,9.0,1.0,69.0,Rural,Maharashtra,1.25,306.0,2012.0,Medium,593.0,Yes,692.0,99.0,Serious,Skill premium ignored
54608,MSME Engineering,,None,6.0,Contract,Daily,10.0,2.0,,Urban,Maharashtra,1.25,318.0,2012.0,Weak,359.0,No,,,,
54609,MSME Engineering,Skilled,ITI,7.0,Permanent,Written,11.0,3.0,94.0,Rural,Assam,0.78,,,,422.0,Yes,,,,
54610,Handloom Silk,,None,3.0,Contract,Daily,9.0,1.0,,Rural,Gujarat,1.12,,,,538.0,No,,,,
54611,Leather,Skilled,Primary,7.0,Permanent,Written,10.0,2.0,88.0,Rural,Gujarat,1.12,,,,491.0,Yes,,,,
54612,Leather,Skilled,Secondary,19.0,Permanent,Written,8.0,0.0,62.0,Rural,Uttar Pradesh,0.85,393.0,2010.0,Strong,556.0,Yes,643.0,87.0,Serious,Skill premium ignored
54613,Handloom Silk,,,6.0,Contract,Written,11.0,3.0,,Rural,Assam,0.78,,,,527.0,Yes,,,,
54614,Leather Tannery,,,6.0,Contract,Daily,11.0,3.0,,Rural,Telangana,1.08,,,,563.0,No,,,,
54615,Construction,,Primary,14.0,Contract,Daily,8.0,0.0,,Rural,Karnataka,1.1,,,,621.0,No,,,,
54616,MSME Manufacturing,Semi-skilled,Secondary,8.0,Permanent,Written,8.0,0.0,59.0,Rural,Bihar,0.82,554.0,2013.0,Medium,389.0,Yes,637.0,248.0,Severe,Outdated minimum wage
54617,Construction,Semi-skilled,ITI,10.0,Contract,Contractor,11.0,3.0,51.0,Rural,Karnataka,1.1,,,,470.0,,,,,
54618,Silk,Semi-skilled,Primary,2.0,Permanent,Written,10.0,2.0,86.0,Rural,Uttar Pradesh,0.85,408.0,2020.0,Strong,415.0,Yes,531.0,116.0,Serious,Skill premium ignored
54619,Leather,Skilled,,,Contract,Verbal,9.0,1.0,79.0,Urban,Maharashtra,1.25,447.0,2010.0,Medium,644.0,No,,,,
54620,Leather Tannery,Unskilled,Secondary,14.0,Permanent,Written,10.0,2.0,50.0,Rural,Madhya Pradesh,0.88,427.0,2016.0,Strong,376.0,Yes,586.0,210.0,Severe,Unpaid overtime
54621,MSME Engineering,Semi-skilled,Diploma,1.0,Contract,Verbal,9.0,1.0,48.0,Rural,West Bengal,1.05,485.0,2010.0,Weak,420.0,No,646.0,226.0,Severe,Contractor loophole
54622,Textile (Powerloom),Skilled,None,0.0,Permanent,Verbal,12.0,4.0,45.0,Rural,Gujarat,1.12,523.0,2012.0,Medium,476.0,No,742.0,266.0,Severe,Unpaid overtime
54623,MSME Manufacturing,Skilled,ITI,1.0,Permanent,Written,8.0,0.0,50.0,Urban,Tamil Nadu,1.15,425.0,2010.0,Strong,599.0,Yes,672.0,73.0,Serious,Skill premium ignored
54624,Construction,Semi-skilled,Diploma,4.0,Contract,Verbal,8.0,0.0,66.0,Rural,Assam,0.78,,,,361.0,No,,,,
54625,Textile (Powerloom),Semi-skilled,,,Contract,Written,10.0,2.0,51.0,Urban,West Bengal,1.05,534.0,2020.0,Medium,420.0,Yes,,,,
54626,Handloom Silk,,Diploma,12.0,Contract,Contractor,9.0,1.0,,Rural,West Bengal,1.05,600.0,2012.0,Medium,512.0,,,,,
54627,Silk,Semi-skilled,,9.0,Contract,Verbal,11.0,3.0,67.0,Rural,Telangana,1.08,513.0,2013.0,Strong,595.0,No,822.0,227.0,Severe,Informal labor exclusion
54628,Handloom Silk,Unskilled,None,7.0,Permanent,Verbal,11.0,3.0,76.0,Rural,Karnataka,1.1,378.0,2020.0,Medium,378.0,No,660.0,282.0,Severe,Unpaid overtime
54629,Leather,Skilled,,,Contract,Daily,10.0,2.0,85.0,Rural,Tamil Nadu,1.15,,,,411.0,No,,,,
54630,Handloom Silk,Semi-skilled,Diploma,12.0,Permanent,Daily,9.0,1.0,85.0,Urban,Maharashtra,1.25,419.0,2016.0,Strong,592.0,No,917.0,325.0,Severe,Contractor loophole
54631,Leather Tannery,Unskilled,Secondary,18.0,Permanent,Contractor,10.0,2.0,71.0,Urban,Telangana,1.08,461.0,2015.0,Weak,707.0,,845.0,138.0,Severe,Informal labor exclusion
54632,Leather Tannery,Unskilled,None,4.0,Contract,Daily,8.0,0.0,59.0,Rural,Maharashtra,1.25,363.0,2015.0,Weak,530.0,No,651.0,121.0,Severe,Outdated minimum wage
54633,Leather Tannery,Skilled,None,1.0,Permanent,Verbal,,,85.0,Rural,Bihar,0.82,379.0,2012.0,Weak,332.0,No,499.0,167.0,Severe,Weak enforcement
54634,MSME Engineering,Semi-skilled,None,7.0,Permanent,Contractor,11.0,3.0,70.0,Rural,Uttar Pradesh,0.85,,,,303.0,,,,,
54635,Textile (Powerloom),,,,Contract,Daily,11.0,3.0,,Urban,Telangana,1.08,484.0,2015.0,Weak,556.0,No,,,,
54636,Leather Tannery,Unskilled,Primary,3.0,Permanent,Written,9.0,1.0,49.0,Rural,Assam,0.78,574.0,2012.0,Medium,508.0,Yes,547.0,39.0,Mild,Acceptable compliance
54637,Textile (Powerloom),Skilled,ITI,1.0,Permanent,Written,11.0,3.0,88.0,Rural,West Bengal,1.05,600.0,2018.0,Strong,526.0,Yes,877.0,351.0,Severe,Informal labor exclusion
54638,Textile (Powerloom),Unskilled,Secondary,12.0,Contract,Verbal,11.0,3.0,67.0,Rural,Madhya Pradesh,0.88,481.0,2013.0,Weak,446.0,No,646.0,200.0,Severe,Contractor loophole
54639,MSME Manufacturing,Skilled,,5.0,Contract,Contractor,11.0,3.0,47.0,Rural,Assam,0.78,432.0,2016.0,Medium,342.0,,488.0,146.0,Severe,Unpaid overtime
54640,Silk,Unskilled,Diploma,3.0,Contract,Daily,11.0,3.0,48.0,Rural,Karnataka,1.1,343.0,2013.0,Strong,426.0,No,515.0,89.0,Serious,Skill premium ignored
